Date,Blast_No,No_of_Holes,Explosion,Per_Hole,Depth,No_of_Rows,Spacing,Seam_location,Vibrometer,Distance,PPV,Blast_Timing,Frequency,Q,TQ,SD,SD_TQ,Stemming,Ch_length,log_PPV,log_SD,log_SD_TQ,log_D,log_Q,log_TQ,log_N,log_Depth,Source,Zone
,,87.0,,25.55204409087227,3.581703136696827,5.0,3.705010704792778,Seam 4Floor ,,400.751986590498,1.503827788864181,,9.9929468355638,25.55204409087227,2223.0278359058875,79.27985730675594,8.499692877872478,2.387802091131218,1.193901045565609,0.4080137168867978,4.372984090155783,,5.993342748658905,3.240717317006244,7.706625435660828,4.465908118654584,1.2758384237933678,Synthetic,A
,,48.0,,51.149819937178634,6.440854196380727,4.0,3.9182663316488964,Seam 5floor ,,440.470765954066,1.7526313400980362,,5.179012238853391,51.149819937178634,2455.1913569845747,61.58784881133926,8.889440272509175,4.293902797587151,2.1469513987935755,0.5611182815395486,4.120464591525068,,6.087844077575906,3.9347589721016765,7.805959983009568,3.871201010907891,1.8626611705100165,Synthetic,A
,,151.0,,28.75725316753828,6.0311020863383575,5.0,3.4274112879823098,Seam 4Floor ,,487.0139468939571,1.0617976314175992,,9.320129043832802,28.75725316753828,4342.345228298281,90.81711429774224,7.390591947440388,4.020734724225571,2.0103673621127855,0.05996335044126846,4.508847751301784,,6.188292761058468,3.3588900195133684,8.376169856328293,5.017279836814924,1.7969297612594919,Synthetic,A
,,199.0,,49.24583550516178,6.034617355795432,5.0,4.293881492641874,Seam 4Floor ,,578.0512034294302,1.4247864705299553,,7.814889729749231,49.24583550516178,9799.921265527193,82.37236867877003,5.839222396839741,4.0230782371969545,2.0115391185984772,0.3540219572505573,4.411250049110899,,6.3596624519969085,3.896824805772019,9.190129630496513,5.293304824724492,1.797512448362966,Synthetic,A
,,82.0,,45.01983830674868,5.824378736348664,3.0,5.057575899512292,Seam Top -3,,418.39659450507986,2.256419816458099,,2.0,45.01983830674868,3691.626741153392,62.35713819423332,6.886193932449286,3.8829191575657758,1.9414595787828879,0.8137794051789695,4.132878151446868,,6.0364297733893855,3.8071032438850345,8.213822491149287,4.406719247264253,1.7620523390596547,Synthetic,A
,,112.0,,28.201751763256304,6.121095579656301,4.0,4.128990129221511,Seam 4 Floor ,,421.1774204661521,1.6759351491057415,,11.524156630321528,28.201751763256304,3158.596197484706,79.30983340617757,7.494074846953877,4.0807303864375335,2.0403651932187667,0.5163713074602754,4.373362123553084,,6.0430541711926615,3.3393840952791543,8.05788296657425,4.718498871295094,1.8117410967864414,Synthetic,A
,,32.0,,38.72390484949358,6.6902375886323915,4.0,3.3476723020962877,Seam 5floor ,,502.6443304908792,1.1983812877048705,,8.005782646865583,38.72390484949358,1239.1649551837945,80.77393046404393,14.278948493554028,4.460158392421594,2.230079196210797,0.18097171926043945,4.391654270694938,,6.219882823549539,3.656457105709201,7.122193008508927,3.4657359027997265,1.9006493875054031,Synthetic,A
,,62.0,,48.77461593013117,6.435733955454712,4.0,4.702271687005438,Seam 5floor ,,506.39685467279173,1.7276705676922035,,2.0,48.77461593013117,3024.0261876681325,72.50935975370237,9.208697897422702,4.290489303636474,2.145244651818237,0.5467740085104029,4.2837156535790015,,6.227320659659002,3.88721001216,8.014344397205091,4.127134385045092,1.8618658913358275,Synthetic,A
,,95.0,,48.20852045336243,6.613510035349533,3.0,4.19722829667946,Seam Top -3,,399.76479787062823,2.655180137205482,,2.8245570147339327,48.20852045336243,4579.809443069431,57.57615346750212,5.907188705398976,4.409006690233022,2.204503345116511,0.9765125006806283,4.053108479678922,,5.990876368841625,3.875535778325405,8.429412669925945,4.553876891600541,1.8891145318865383,Synthetic,A
,,173.0,,25.64185252939928,6.327530734295304,5.0,4.251907847794778,Seam 4Floor ,,492.0297583542106,0.9031016221587698,,3.4538968504020566,25.64185252939928,4436.040487586076,97.16652495025494,7.38743409383804,4.218353822863536,2.109176911431768,-0.10192019351531544,4.576426258633432,,6.198539199122974,3.244225880979086,8.397517475476866,5.153291594497778,1.8449100706826043,Synthetic,A
,,109.0,,20.0,6.510378616120619,4.0,3.4230603776442132,Seam 4 Floor ,,469.78399567526856,1.1902967141323986,,2.9765303525205846,20.0,2180.0,105.04689490713676,10.06166771229195,4.340252410747079,2.1701262053735393,0.17420261565054201,4.654406868616523,,6.15227300539352,2.995732273553991,7.687080155783135,4.6913478822291435,1.8733976136876127,Synthetic,A
,,120.0,,27.349328188875724,4.381325371197094,5.0,4.353605841506191,Seam 4Floor ,,467.1322203929158,1.5229966517422477,,3.390644778529313,27.349328188875724,3281.9193826650867,89.32365641222162,8.154096922635793,2.9208835807980624,1.4604417903990312,0.42067987544852525,4.492266362231518,,6.146612344775653,3.3086919650882676,8.096183707870312,4.787491742782046,1.4773512747790893,Synthetic,A
,,101.0,,31.08984141235574,6.050894207960136,4.0,5.48514944363003,Seam Top -5,,355.02124500561956,2.7522178104535797,,4.303054283463898,31.08984141235574,3140.07398264793,63.67150117636073,6.3355511626978,4.0339294719734236,2.0169647359867118,1.0124070631795983,4.153737071202863,,5.872177632771022,3.436881123136319,8.05200163997758,4.61512051684126,1.800206064089585,Synthetic,A
,,75.0,,37.07937175308584,5.489717522616448,4.0,5.547391855819956,Seam Top -5,,544.4328123757001,1.249515215896678,,9.305087017256037,37.07937175308584,2780.952881481438,89.40835576451657,10.323987653689093,3.6598116817442983,1.8299058408721491,0.22275564880710158,4.493214142739372,,6.299744541510038,3.6130607975413325,7.930548911077643,4.31748811353631,1.702876801122356,Synthetic,A
,,106.0,,20.0,3.1206835351012345,5.0,3.9193957657150658,Seam 4Floor ,,461.11841708105896,1.0242884128722647,,2.79246663331476,20.0,2120.0,103.1092126270348,10.014852050342801,2.0804556900674895,1.0402278450337448,0.023998140156071875,4.635788743258186,,6.1336548800351816,2.995732273553991,7.659171367666058,4.663439094112067,1.1380520595897023,Synthetic,A
,,93.0,,20.515952684938632,4.1283944595980095,3.0,4.792001802781848,Seam 5 Floor ,,455.2894886938789,1.158093700821246,,18.227818927734088,20.515952684938632,1907.9835996992929,100.51752333961748,10.423181617712142,2.7522629730653394,1.3761314865326697,0.14677529195779732,4.6103320738881495,,6.120933455524445,3.02120276327259,7.553802256425846,4.532599493153256,1.4178885806871364,Synthetic,A
,,89.0,,36.65351570400862,5.239735225442625,4.0,6.0,Seam Top -5,,408.09106068162686,2.0179393409734234,,10.314583220558692,36.65351570400862,3262.162897656767,67.40610971233079,7.145033339454675,3.4931568169617497,1.7465784084808749,0.7020768624971907,4.210735662360832,,6.0114903374466016,3.60150935017154,8.09014571990368,4.48863636973214,1.6562709675606107,Synthetic,A
,,110.0,,32.20172991234518,6.254244135361507,4.0,4.839188431977019,Seam Top -5,,471.74702581475,1.5747022587358845,,9.222032890256807,32.20172991234518,3542.19029035797,83.13225655789802,7.926349658752231,4.1694960902410045,2.0847480451205023,0.45406621233443734,4.420432792102981,,6.15644287964956,3.472020175093156,8.172500540885572,4.700480365792417,1.833260294948108,Synthetic,A
,,111.0,,33.11440383079857,3.496386761560733,7.0,3.7744974849350363,Seam 3 floor ,,479.1591415275416,1.4982280405911836,,3.158477131185529,33.11440383079857,3675.6988252186416,83.2666912993587,7.903324582664134,2.330924507707155,1.1654622538535775,0.4042831035433799,4.422048604852292,,6.172032779241903,3.4999683487792224,8.209498550091556,4.709530201312334,1.2517300814113228,Synthetic,A
,,101.0,,53.744790544861836,5.155882256961478,3.0,5.074588630172467,Seam Top -3,,368.6373952520429,2.651407547663833,,7.8190712400761715,53.744790544861836,5428.223845031045,50.28416020765958,5.003460948509853,3.4372548379743186,1.7186274189871593,0.97509064904969,3.9176901211039006,,5.9098134922114625,3.9842467422151224,8.599367259056383,4.61512051684126,1.6401382486954554,Synthetic,A
,,134.0,,20.0,3.373060445031491,5.0,3.7611599270528964,Seam 4Floor ,,454.52278413349234,1.2039629172572546,,13.304109241734983,20.0,2680.0,101.63438426449517,8.77987355195004,2.2487069633543273,1.1243534816771636,0.1856185467920908,4.62138190569076,,6.119248042467756,2.995732273553991,7.893572073504902,4.897839799950911,1.21582047617732,Synthetic,A
,,91.0,,29.807105182378002,3.893606221985061,3.0,3.5678044645429097,Seam 5 Floor ,,401.6386515334118,1.6521583925555354,,5.4728046841899545,29.807105182378002,2712.4465715963984,73.56573870218983,7.711784838375238,2.595737481323374,1.297868740661687,0.502082549773568,4.298179410589196,,5.995552807604473,3.394746794030556,7.905606300547406,4.51085950651685,1.3593357775389798,Synthetic,B
,,120.0,,20.0,2.5,5.0,3.9295360428611903,Seam 4Floor ,,419.58255790292134,1.619111667225625,,3.9736387929412844,20.0,2400.0,93.82151216441737,8.564693098616123,1.6666666666666665,0.8333333333333333,0.48187764527906346,4.541394170489645,,6.03926030726664,2.995732273553991,7.783224016336037,4.787491742782046,0.9162907318741551,Synthetic,B
,,30.0,,23.978393815065182,2.5,3.0,5.158270163304316,Seam-3,,356.47735253824385,1.3880396609763428,,24.036507957238605,23.978393815065182,719.3518144519554,72.79841092498934,13.291110604715728,1.6666666666666665,0.8333333333333333,0.32789243586682704,4.287694127010964,,5.876270710594457,3.177153167166987,6.5783505488291425,3.4011973816621555,0.9162907318741551,Synthetic,B
,,63.0,,20.136063667004763,2.5,3.0,5.0948304385317105,Seam-3,,279.2654021074371,2.9609839816578973,,29.799697344946903,20.136063667004763,1268.5720110213,62.234305423960485,7.840785484220839,1.6666666666666665,0.8333333333333333,1.0855216393303861,4.130906381853351,,5.63216259169219,3.0025124196776765,7.1456471460692095,4.143134726391533,0.9162907318741551,Synthetic,B
,,67.0,,49.650794136506036,5.198009533260963,3.0,4.1972674551404765,Seam Top -3,,452.1548786975935,2.1364820837337697,,3.859062562241056,49.650794136506036,3326.6032071459044,64.16883011685293,7.839470320370068,3.465339688840642,1.732669844420321,0.7591605902646612,4.161517580598153,,6.114024773126273,3.9050143850562398,8.109707004447205,4.204692619390966,1.6482757702424269,Synthetic,B
,,75.0,,88.54817336336643,6.1203243505409315,5.0,4.780497024564386,Seam Top -5,,303.7997500542522,6.93965758084247,,5.1008335686641555,88.54817336336643,6641.113002252482,32.28476346473038,3.727923375417096,4.080216233693954,2.040108116846977,1.937252433365215,3.4745953995758407,,5.716368767430104,4.483546735708527,8.801034849244838,4.31748811353631,1.811615093574267,Synthetic,B
,,80.0,,49.176172496027384,5.0804160756065295,3.0,5.838731465156303,Seam Top -3,,405.58106383181615,2.286885049085507,,2.0,49.176172496027384,3934.093799682191,57.83627423309869,6.466292037526409,3.386944050404353,1.6934720252021764,0.8271906510251372,4.057616160718694,,6.005320764381924,3.8954092073264595,8.277435842000342,4.382026634673881,1.6253931628833427,Synthetic,B
,,135.0,,37.25058995663575,3.970185321983954,5.0,3.753776962834741,Seam 4Floor ,,400.45662003719815,2.528288372809404,,3.5628470637279,37.25058995663575,5028.829644145826,65.61284960523554,5.647054973739758,2.646790214655969,1.3233951073279846,0.9275425413016569,4.183771554897017,,5.992605446128111,3.617667782462186,8.522942560900615,4.90527477843843,1.3788127742100857,Synthetic,B
,,137.0,,57.369981479282764,4.9535670848936935,7.0,4.007903772055919,Seam 3 floor ,,492.6988773892436,2.089742615293673,,5.926943003346753,57.369981479282764,7859.687462661738,65.04878931427285,5.557493127585322,3.3023780565957956,1.6511890282978978,0.7370409078158747,4.175137593167681,,6.1998981910598925,4.049521195784423,8.969502121612548,4.919980925828125,1.6001079402672123,Synthetic,B
,,101.0,,20.661021428489633,3.026186775339908,5.0,3.956622124725528,Seam 4Floor ,,438.7232602142655,1.2463208580557479,,7.154773772653172,20.661021428489633,2086.763164277453,96.51943396947745,9.60404263776474,2.017457850226605,1.0087289251133025,0.22019589769325743,4.569744376353782,,6.083868827542239,3.0282489023769137,7.643369419218173,4.61512051684126,1.1073033369709,Synthetic,B
,,110.0,,26.158941317260442,3.8251819817907347,5.0,4.784119879459825,Seam 4Floor ,,467.5582629812002,1.625907368049273,,5.757876199101783,26.158941317260442,2877.4835448986487,91.4167241724124,8.716242652977845,2.550121321193823,1.2750606605969115,0.486066040283422,4.5154284395380335,,6.147523967661234,3.2641910562464016,7.964671422038818,4.700480365792417,1.3416060430855066,Synthetic,B
,,83.0,,38.081817078744656,3.7363075940752983,3.0,5.645184061097336,Seam Top -3,,450.5656620270866,1.936921177084922,,5.4681346932870705,38.081817078744656,3160.7908175358066,73.01284298679292,8.014200680188777,2.490871729383532,1.245435864691766,0.6610996903004894,4.2906353570002205,,6.110503820094587,3.6397369261887342,8.058577533985334,4.418840607796598,1.3180978494387334,Synthetic,B
,,143.0,,29.333692299186694,7.102967797010681,5.0,4.4037654999094045,Seam 4Floor ,,483.3338828397297,1.6661948221047973,,6.541798397344725,29.333692299186694,4194.717998783697,89.24088637959284,7.462697820088513,4.735311864673787,2.3676559323368935,0.5105424769465916,4.491339302051903,,6.180707683655649,3.378736763207493,8.3415813934674,4.962844630259907,1.960512696288752,Synthetic,B
,,132.0,,27.74252129922099,2.5041350094254744,5.0,3.513378843313733,Seam 4Floor ,,435.25139125731073,1.6957230842655817,,6.561989415677445,27.74252129922099,3662.012811497171,82.63560364562292,7.192506090557078,1.6694233396169829,0.8347116698084914,0.5281092482519657,4.414440624529174,,6.075923775098815,3.3229663011392816,8.205768223725652,4.882801922586371,0.9179433692865421,Synthetic,B
,,93.0,,36.34164893505462,4.43193510476765,3.0,5.17959152459604,Seam Top -3,,441.06213034402094,2.0965492497616944,,8.8426552525781,36.34164893505462,3379.77335096008,73.1640025878384,7.586753647672024,2.954623403178433,1.4773117015892165,0.7402927787726011,4.292703532084057,,6.089185750657301,3.5929644371464886,8.125563930299744,4.532599493153256,1.4888363069117097,Synthetic,B
,,78.0,,72.3267870472904,5.521832389013526,5.0,5.283970871537566,Seam Top -5,,299.7841049455386,6.17604227846173,,6.862183342923146,72.3267870472904,5641.489389688651,35.24999141946928,3.991275573805913,3.681221592675684,1.840610796337842,1.820677658304894,3.5624652858389365,,5.703062565402169,4.281194559126465,8.637903385816056,4.356708826689592,1.7087097597357246,Synthetic,B
,,124.0,,20.0,2.5,5.0,3.650697582201973,Seam 4Floor ,,511.53555022938446,1.047423206865856,,13.200013059911452,20.0,2480.0,114.38282632206618,10.271881034125418,1.6666666666666665,0.8333333333333333,0.046333059258864814,4.73955094811427,,6.237417084891265,2.995732273553991,7.8160138391590275,4.820281565605037,0.9162907318741551,Synthetic,B
,,66.0,,32.54495081050102,3.0260604619268494,3.0,4.564741447076155,Seam-3,,330.21696372866796,2.4203715899265363,,28.79034833902493,32.54495081050102,2147.9667534930672,57.883871416439355,7.125012036305502,2.017373641284566,1.008686820642283,0.8839210779374884,4.058438786472536,,5.799749904268992,3.4826222355929124,7.6722769776193385,4.189654742026425,1.107261595975159,Synthetic,B
,,63.0,,55.171187982655375,5.171123094561185,3.0,5.852507073603515,Seam Top -3,,562.3789158540285,1.8086524347784987,,8.52981652413322,55.171187982655375,3475.7848429072887,75.7134197463138,9.538994264713972,3.447415396374123,1.7237076981870616,0.5925820568195546,4.32695542011261,,6.332175850202715,4.010440860180208,8.15357558657174,4.143134726391533,1.6430898979192263,Synthetic,B
,,91.0,,29.072500401029078,4.34846906321476,3.0,3.8495983438915355,Seam 5 Floor ,,447.2743068066266,2.0724480374965237,,16.584347477580813,29.072500401029078,2645.597536493646,82.95312640575649,8.69585045698311,2.8989793754765065,1.4494896877382533,0.7287305353349612,4.4182757061703954,,6.103172068159978,3.369792723979165,7.880652230496015,4.51085950651685,1.469823843664496,Synthetic,B
,,34.0,,39.0953927282342,3.767801894375139,3.0,5.8074884094555745,Seam-3,,106.76926206420535,16.20012263765391,,24.924930576714306,39.0953927282342,1329.2433527599628,17.07589403200938,2.928491666533019,2.511867929583426,1.255933964791713,2.785018812435234,2.837667763208235,,4.670670076713721,3.666004627010974,7.192365151627135,3.5263605246161616,1.3264917795291844,Synthetic,B
,,58.0,,33.65353412830345,4.586708987881369,3.0,5.498546877747267,Seam-3,,318.02607215822746,2.686916736046724,,26.84151598627569,33.65353412830345,1951.9049794416,54.82105464416556,7.198357130933307,3.0578059919209126,1.5289029959604563,0.988394341451969,4.004074328999793,,5.762133367338306,3.516118076677025,7.5765610872234435,4.060443010546419,1.5231627708035387,Synthetic,B
,,76.0,,59.81124115096307,4.439384637201318,7.0,4.203938391187661,Seam 3 floor ,,464.5028326010594,2.9098091225571157,,2.0,59.81124115096307,4545.654327473193,60.0616085875337,6.88953900577774,2.9595897581342117,1.4797948790671058,1.068087485409061,4.0953708452057445,,6.140967656407655,4.0911936224038215,8.421926962690153,4.330733340286331,1.4905157716139992,Synthetic,B
,,100.0,,34.25677108371167,8.0,4.0,4.726265718179742,Seam 4 Floor ,,504.736878178907,1.7712038102551777,,9.565182189408727,34.25677108371167,3425.677108371167,86.2366395081606,8.62366395081606,5.333333333333333,2.6666666666666665,0.5716594341980029,4.457095139659355,,6.224037260181243,3.5338842410437734,8.139054427031864,4.605170185988092,2.0794415416798357,Synthetic,B
